baud,downlink_drift,alive,uplink_drift,invert,citation,description,type,norad_cat_id,uuid,mode,mode_id,service,downlink_high,uplink_high,downlink_low,updated,uplink_low,uplink_mode,status
9600.0,null,true,null,false,https://community.libre.space/t/observation-1006461-taurus-1-99902/4673,Mode U BPSK9k6 TLM,Transmitter,44530,xuaBFNz9x9K4aEe7sg5hoG,BPSK,50,Amateur,null,null,435840000,2019-09-13T23:50:43.272773Z,null,null,active
200.0,0,true,null,false,https://www.amsat.org/two-way-satellites/ao-85-fox-1a/,DUV TLM,Transmitter,40967,ZyjKNJ9KqnTHBCUzAPN5G5,DUV,58,Amateur,null,null,145978500,2019-09-22T14:00:39.030270Z,null,null,active
null,null,true,null,false,https://www.amsat.org/two-way-satellites/ao-85-fox-1a/,FM Transponder (current),Transceiver,40967,ifDEyp2yzKfJd9Jyg6Pgbn,FM,1,Amateur,null,null,145978500,2019-09-22T14:00:39.034181Z,435172000,FM,active
null,null,true,null,false,https://www.amsat.org/two-way-satellites/ao-85-fox-1a/,FM Transponder,Transceiver,40967,EXWmZRvHRKhrq9ctSa6cpG,FM,1,Amateur,null,null,145980000,2019-09-22T14:00:39.035427Z,435180000,FM,active
null,10107,true,null,false,http://aprs.org/psat2.html,Mode H/U PSK31 active in sun,Transceiver,44354,WA6Kth9mprL2jfnGN9DBMc,PSK31,40,Amateur,null,null,435350000,2019-10-02T15:33:57.839337Z,29350000,PSK31,active
null,10107,true,null,false,http://aprs.org/psat2.html,Mode U SSTV active in sun,Transmitter,44354,JeKGaTdNU5M7LC5igCVzi9,SSTV,5,Unknown,null,null,435350000,2019-10-02T15:33:57.840369Z,null,null,active
9600.0,null,true,null,false,http://www.amsatuk.me.uk/iaru/formal_detail.php?serialnum=647,Mode U FSK9k6,Transmitter,44365,BPCnonMHkQ2hdnPeN48g3L,GMSK,63,Unknown,null,null,437475000,2019-10-03T22:04:20.877946Z,null,null,active
128000.0,null,true,null,false,https://darus.uni-stuttgart.de/dataset.xhtml?persistentId=doi:10.18419/darus-456,Telemetry,Transmitter,42831,uNZPQkj3hCMLiWUGVb6yRH,BPSK,50,Unknown,null,null,2263500000,2019-10-15T09:03:00.011546Z,null,null,active
9600.0,0,false,null,false,https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=3378&context=smallsat,AIS Downlink,Transmitter,43790,sZgyR4VSanGwe9CaHwkSNo,GMSK,63,Maritime,null,null,435800000,2019-10-16T22:10:01.149878Z,null,null,inactive
9600.0,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=556,Telem,Transmitter,43669,9hzSiq6cRmtPsVLhXT9ZBm,GMSK,63,Amateur,null,null,435925000,2019-10-22T11:39:12.503005Z,null,null,active
38400.0,0,false,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=145,Telem,Transmitter,39382,PxFvD3tHWNnYkrMukWJz4f,GMSK,63,Amateur,null,null,437325000,2019-10-22T11:39:12.508538Z,null,null,inactive
38400.0,0,false,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=145,Telem,Transmitter,39382,dJumAfsK7JAz38P6CGS9hT,GMSK,63,Amateur,null,null,145825000,2019-10-22T11:39:12.510820Z,null,null,inactive
null,0,true,null,false,http://www.dd1us.de/spacesounds%202h.html,Beacon,Transmitter,41932,qSQLbuiTh4vgj7sWbvZ4vf,CW,6,Aeronautical,null,null,437525000,2019-10-22T11:49:45.222586Z,null,null,active
35.0,0,true,null,false,https://www.aero.iitb.ac.in/satlab/pratham.php,Beacon,Transmitter,41783,FbMz82s4DtgiUxGVXhn7YY,CW,6,Amateur,null,null,145980000,2019-10-22T12:11:23.160838Z,null,null,active
1200.0,0,true,null,false,https://www.aero.iitb.ac.in/satlab/pratham.php,Mode U FSK1200 AX25,Transmitter,41783,U3w63iVrBkBHNNr73W8mLZ,FSK,72,Amateur,null,null,437455000,2019-10-22T12:11:23.163983Z,null,null,active
null,null,true,null,false,http://www.svengrahn.pp.se/radioind/mirradio/mirradio.htm#ISSSM,Soyuz / Orlan space suit,Transmitter,25544,qAeYxdoo7wv6rcVKhGsPsC,FM,1,Unknown,null,null,121750000,2019-10-22T14:35:18.799014Z,null,null,active
null,0,true,null,false,http://www.ne.jp/asahi/hamradio/je9pel/satslist.htm,Beacon,Transmitter,40056,E6m7ov6W37ttWcVhQwidfJ,BPSK,50,Amateur,null,null,437365000,2019-10-22T15:38:11.788065Z,null,null,active
null,0,true,null,false,http://www.ne.jp/asahi/hamradio/je9pel/satslist.htm,Telem,Transmitter,40055,uxgAC2VPFUkXEHDhqX6TfK,BPSK,50,Amateur,null,null,2234400000,2019-10-22T15:38:11.790395Z,null,null,active
null,0,true,null,false,http://www.ne.jp/asahi/hamradio/je9pel/satslist.htm,Telem,Transmitter,40056,jMPyqHgCJXQFp8w49Pwzec,BPSK,50,Amateur,null,null,2234400000,2019-10-22T15:38:11.791922Z,null,null,active
null,0,true,null,false,http://www.ne.jp/asahi/hamradio/je9pel/satslist.htm,Telem,Transmitter,40055,sjVybmqJVwcqCuGnKV727T,BPSK,50,Amateur,null,null,145890000,2019-10-22T15:38:11.793385Z,null,null,active
null,0,true,null,false,http://www.ne.jp/asahi/hamradio/je9pel/satslist.htm,Telem,Transmitter,40056,g6GLEgvyLTaEwshbd2CbJK,BPSK,50,Amateur,null,null,145890000,2019-10-22T15:38:11.794696Z,null,null,active
4800.0,0,true,null,false,http://www.ne.jp/asahi/hamradio/je9pel/satslist.htm,Telem,Transmitter,43485,srRymFH6KNvisXgchfnf77,GMSK,63,Amateur,null,null,437250000,2019-10-22T15:38:11.795824Z,null,null,active
null,0,true,0,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=138,U/V Transponder,Transponder,39428,N2Jc9jGVmQhLqVapkSqj4U,USB,9,Amateur,145920000,435570000,145880000,2019-10-22T15:40:02.306632Z,435530000,USB,active
9600.0,0,true,null,false,https://directory.eoportal.org/web/eoportal/satellite-missions/s/swampsat,Mode U AFSK9k6 AX.25,Transmitter,39402,Lawdtdq8eX9k4ejXMvDGTm,AFSK,49,Aeronautical,null,null,437385000,2019-10-22T15:43:25.579780Z,null,null,active
null,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=304,Telem,Transmitter,39398,ckiJ9rT6TQJ23qTHswdNoW,FM,1,Amateur,null,null,437345000,2019-10-22T15:50:59.447501Z,null,null,active
1200.0,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=251,Telem,Transmitter,39395,6Li8EPQ3rLnnt5cFWVQqwZ,AFSK,49,Amateur,null,null,437290000,2019-10-22T15:50:59.448408Z,null,null,active
null,0,true,0,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=102,V/U APRS Data,Transceiver,39384,vXeASmEJBExqDt8jwbFbNQ,AFSK,49,Amateur,null,null,436795000,2019-10-22T15:50:59.449230Z,145850000,AFSK,active
null,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=171,Beacon,Transmitter,39161,Mu29Q8EX5CyCenGm3ZKAx5,CW,6,Amateur,null,null,437250000,2019-10-22T15:50:59.450009Z,null,null,active
4800.0,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=234,Telem,Transmitter,39135,yc8o9nWfq2bdVwUitzYn57,GMSK,63,Amateur,null,null,435950000,2019-10-22T15:50:59.451390Z,null,null,active
null,0,true,0,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=207,FM to DSB,Transceiver,39432,gHNdPTyE4v4yEkGBJzRFWV,FM,1,Amateur,null,null,145947000,2019-10-22T15:50:59.452705Z,435060000,FM,active
9600.0,0,true,null,false,https://www.estcube.eu/en/radio-details,Mode U FSK9k6 TLM,Transmitter,39161,4nefL2udHRTXxwY9RHRpbB,FSK,72,Amateur,null,null,437505000,2019-10-22T15:53:02.784443Z,null,null,active
1200.0,0,true,null,false,https://amsat-uk.org/2013/11/24/foundation-radio-amateur-first-to-receive-icube-1/,Mode V BPSK1k2 TLM,Transmitter,39432,a5kpE63CcUXcGwLN4fY26k,BPSK,50,Aeronautical,null,null,145947000,2019-10-22T15:53:02.790161Z,null,null,active
null,null,false,null,false,CW never worked due to unknown failure- info by lu1cgb,Mode V Beacon,Transmitter,41557,b3thjacpwnuTQA3XNePnn9,CW,6,Unknown,null,null,145900000,2019-10-22T16:05:14.428505Z,null,null,inactive
9600.0,0,true,null,false,GFSK symbols are at +-4.8khz there is no drift,GMSK9k6 AX25 ESEO TLM,Transmitter,43792,cmw2kqKrADT2JYGhwSfui3,GMSK,63,Unknown,null,null,437000000,2019-10-22T16:05:14.436072Z,null,null,active
1200.0,-5273,true,null,false,https://network.satnogs.org/observations/1132648/,BPSK1k2 TLM,Transmitter,43803,ocoEf6MEZtiZgvEWSWsqtY,BPSK,50,Unknown,null,null,145840000,2019-10-25T11:53:44.136392Z,null,null,active
0.0,null,true,null,false,https://www.amsat.org/two-way-satellites/ao-7/,Mode V/A (A) Lin CW,Transponder,7530,Pfwywu74BnMu72ykCicETX,CW,6,Unknown,29500000,145950000,29400000,2019-11-07T00:01:17.906593Z,145850000,CW,active
null,null,true,null,false,https://www.amsat.org/two-way-satellites/ao-7/,Mode V/A (A) Lin SSB,Transponder,7530,aBrZNKzhZH4gguH8F75o86,USB,9,Amateur,29500000,145950000,29400000,2019-11-07T00:01:17.910526Z,145850000,USB,active
null,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=131,Telem,Transmitter,39445,xTtxXVXXBQrJ4ivDHwpomn,FM,1,Amateur,null,null,437305000,2019-11-07T08:26:27.771442Z,null,null,active
80000.0,null,false,null,false,https://community.libre.space/t/meteor-mn2-decoder-for-rpi-3b/2493/108,LRPT 2,Transmitter,40069,8oBdHqMqgmMiWvRru6fWMn,LRPT,53,Unknown,null,null,137900000,2019-11-20T16:40:46.816413Z,null,null,inactive
null,null,false,null,false,https://community.libre.space/t/meteor-mn2-decoder-for-rpi-3b/2493/108,LRPT S-E RHCP D 80 kbps,Transmitter,44387,NzJEpKJVLQRrxRtVWH3Kfn,LRPT,53,Unknown,null,null,137100000,2019-11-20T16:42:18.753308Z,null,null,inactive
null,null,true,null,false,http://www.narsscube.com/Comm.aspx,Mode U CW Beacon,Transmitter,99998,bW6awgh4DC7nrbYggaM2aF,CW,6,Unknown,null,null,437970000,2019-11-23T21:09:53.858100Z,null,null,active
null,9133,true,null,false,http://www.narsscube.com/Comm.aspx and https://twitter.com/JA0CAW/status/1197819523262337024,Mode U CW Beacon,Transmitter,44418,pCtwuRBGzD8SKFA9T6E8qh,CW,6,Unknown,null,null,437970000,2019-11-23T21:09:53.861222Z,null,null,active
null,null,true,null,false,http://www.kocyla.de/spaceblog/?page_id=292 and http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=649,Mode U MFSK,Transmitter,99821,X9JnYEnVUB3sUkKEsnaN9R,MFSK,77,Unknown,null,null,437075000,2019-11-29T03:19:20.976784Z,null,null,active
null,null,true,null,false,https://github.com/FOSSASystems/FOSSASAT-1/blob/master/FOSSA%20Documents/FOSSASAT-1%20Comms%20Guide.pdf  and http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=652,Mode U LoRa,Transmitter,44829,sF9g8Jtsr5kBVuNGd9qk52,USB,9,Unknown,null,null,436700000,2019-11-29T04:00:49.064568Z,null,null,active
null,0,false,null,false,After irc chat we decided that BPSK1k2 is better so we move this to invalid.,Mode U RTTY Downlink - CW,Transmitter,44829,vEvP3dKBXGuFcbRAY2KndQ,USB,9,Amateur,null,null,436700000,2019-11-29T04:05:53.614156Z,null,null,invalid
1200.0,0,true,null,false,https://github.com/FOSSASystems/FOSSASAT-1/blob/master/FOSSA%20Documents/FOSSASAT-1%20Comms%20Guide.pdf and http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=652 - BPSK Mode for clients to run BPSK gr-script instead of the generoc FM one,Mode U RTTY Downlink - BPSK1k2,Transmitter,44829,ddGhabrZzBEgAQGogemXqg,BPSK,50,Unknown,null,null,436700000,2019-11-29T04:36:17.415671Z,null,null,active
9600.0,0,true,null,false,https://community.libre.space/t/new-satellite-suggestion-acrux-1-launch-on-29th-june-at-4-30utc/4175/25,MODE U GFSK9k6 AX.25 - Factory Setting,Transmitter,44369,BQUGhqccQb6eDavFppDVba,GFSK,75,Amateur,null,null,437425000,2019-12-02T12:52:04.034420Z,null,null,active
null,0,true,0,true,https://amsat-uk.org/satellites/comms/nayif-1/,Mode UV Transponder,Transponder,42017,aKFXGsXLrQFvgJFRW7cCCh,USB,9,Amateur,145990000,435045000,145960000,2019-12-02T14:59:46.756726Z,435015000,LSB,active
1200.0,null,true,null,false,https://community.libre.space/t/electron-launch-running-out-of-fingers-2019-11-28/5017/13,Mode U MFSK - BPSK1k2,Transmitter,99821,UeSWNvxtji4ukAF4gdmeoA,BPSK,50,Unknown,null,null,437075000,2019-12-05T23:21:56.159083Z,null,null,active
null,null,false,null,false,https://community.libre.space/t/remove-corvus-bc-1-and-2-from-alive-status/5039,TLM,Transmitter,42846,KG5MXNQSVHSFLuLWv5Xuqm,FM,1,Unknown,null,null,400175000,2019-12-05T23:48:01.963447Z,null,null,inactive
null,null,false,null,false,https://community.libre.space/t/remove-corvus-bc-1-and-2-from-alive-status/5039,TLM,Transmitter,42847,o2SE4drerQhJjJNLUs6WA8,FM,1,Unknown,null,null,400175000,2019-12-05T23:48:01.966092Z,null,null,inactive
null,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=556,Telem,Transmitter,43669,xG3hrRD4L8TFMK5ZzpNfSn,FM,1,Amateur,null,null,2409000000,2019-12-07T12:03:31.820429Z,null,null,active
null,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=556,Telem,Transmitter,43669,ZKu7giLcSQC6ouZiPzPJ9h,FM,1,Amateur,null,null,5659000000,2019-12-07T12:03:31.822955Z,null,null,active
null,0,false,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=185,Telem,Transmitter,39383,gZZSHtQuy5HaSNcs5d6BMC,FM,1,Amateur,null,null,145870000,2019-12-07T12:06:56.543197Z,null,null,inactive
null,0,false,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=72,Telem,Transmitter,31130,s8nLrUuTpZgLZPhnLJfDqa,FM,1,Amateur,null,null,435245000,2019-12-07T12:06:56.545409Z,null,null,inactive
null,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=138,Telem,Transmitter,39428,aRboijNaKGSDZu3ZVyTFX2,FM,1,Amateur,null,null,145870000,2019-12-07T12:06:56.546620Z,null,null,active
null,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=138,Beacon,Transmitter,39428,xhcgD5AANWnK8r2jq6QVA7,FM,1,Amateur,null,null,145930000,2019-12-07T12:06:56.547520Z,null,null,active
null,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=138,High Speed Data Downlink,Transmitter,39428,V8f2B99kwCMfuwX5pkT6h2,FM,1,Amateur,null,null,2405000000,2019-12-07T12:06:56.548407Z,null,null,active
null,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=288,Telem,Transmitter,39405,yUiHCJaBBCq2m3oWQG78fe,FM,1,Unknown,null,null,437405000,2019-12-07T12:06:56.549560Z,null,null,active
null,0,false,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=201,Telem,Transmitter,39400,kU3cCd6G6Dyw5dkQAPvGmW,FM,1,Amateur,null,null,437425000,2019-12-07T12:06:56.550810Z,null,null,inactive
null,null,true,null,false,https://community.libre.space/t/electron-launch-running-out-of-fingers-2019-11-28/5017/53,Mode U Backup Beacon,Transmitter,99821,3XUmYatS8Lo7gLqeJSoTbS,FM,1,Unknown,null,null,437057000,2019-12-08T10:52:12.435985Z,null,null,active
null,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=586,Mode V/U FM,Transceiver,44854,aKYWVFmpsNuHcNWDuAdtaW,FM,1,Amateur,null,null,436400000,2019-12-11T10:15:11.822480Z,145970000,FM,active
9600.0,0,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=586,Mode U BPSK9k6 TLM AX.25,Transmitter,44854,gocp38kS34RpVTJEny37uE,BPSK,50,Amateur,null,null,436400000,2019-12-11T10:22:30.438267Z,null,null,active
12500.0,null,true,null,false,http://gnd.bme.hu:3443/Smogp and http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=649,Mode U GMSK12k5,Transmitter,44832,93J63q7fpDzw2QQpr45Nt2,GMSK,63,Amateur,null,null,437150000,2019-12-16T10:50:41.018719Z,null,null,active
1200.0,6712,true,null,false,https://network.satnogs.org/observations/1384026/,Mode U AFSK1k2,Transmitter,44427,p6FPnWutpjGMFjjERPgDBm,AFSK,49,Unknown,null,null,435500000,2019-12-18T09:41:58.347057Z,null,null,active
2400.0,null,true,null,false,https://floripasat.ufsc.br/communication-info/ and http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=646,Mode U/U GFSK2k4 Repeater,Transceiver,44885,BHaYnEhzEEZ4upTvGdzQ4e,GFSK,75,Amateur,null,null,436100000,2019-12-18T17:40:26.855172Z,436100000,GFSK,active
1200.0,null,true,null,false,https://floripasat.ufsc.br/communication-info/ and http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=646,Mode V GFSK1k2 AX.25 Beacon,Transmitter,44885,37STiZxCY6Yft8sZ68LWfE,GFSK,75,Amateur,null,null,145900000,2019-12-18T17:40:26.856467Z,null,null,active
1200.0,null,false,null,false,Invalidate as drift has been added to the other transmitter,PE0SAT - 1k2 MSK TLM,Transmitter,32788,tJ7KvHwqyU7UxufWZzrYZ6,MSK,81,Unknown,null,null,437429500,2019-12-18T21:39:15.901055Z,null,null,invalid
1200.0,4396,true,null,false,https://network.satnogs.org/observations/1115228/,1k2 MSK TLM,Transmitter,32788,E2zRt9cEPo2uzATaRXX8zi,MSK,81,Unknown,null,null,437425000,2019-12-18T21:39:15.903849Z,null,null,active
null,null,true,null,true,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=622 and https://amsat-uk.org/2019/12/19/camsat-cas-6-satellite/,Mode U/V Linear Transponder,Transponder,99823,YesbsWuP5etTXXb7UAnwaB,USB,9,Amateur,145935000,435290000,145915000,2019-12-20T00:51:49.006314Z,435270000,LSB,active
4800.0,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=622 and https://amsat-uk.org/2019/12/19/camsat-cas-6-satellite/,Mode V GMSK4k8 AX.25 TLM,Transmitter,99823,ULirb3NLEoeEYkRWVgxLs6,GMSK,63,Amateur,null,null,145890000,2019-12-20T00:51:49.007677Z,null,null,active
null,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=622 and https://amsat-uk.org/2019/12/19/camsat-cas-6-satellite/,Mode V CW TLM,Transmitter,99823,yRQzWTsHUnr8QEqG4ZafTH,CW,6,Amateur,null,null,145910000,2019-12-20T00:51:49.008370Z,null,null,active
1000000.0,0,true,null,false,https://directory.eoportal.org/web/eoportal/satellite-missions/o/ops-sat,Syrlinks EWC31,Transmitter,44878,qoZmrNH5wHW75zQVXNLZA9,QPSK,69,Unknown,null,null,2229650000,2019-12-22T21:33:15.897699Z,null,null,active
22.0,0,true,null,false,https://i.imgur.com/ZjXjoQj.png,CW,Transmitter,32791,fqnBqnTm3fxX4rbpF55tPS,CW,6,Unknown,null,null,437485000,2020-01-06T18:43:57.976042Z,null,null,active
1200.0,6263,true,null,false,www.pe0sat.nl,PE0SAT - 1k2 BPSK AFSK Tones,Transmitter,35932,yA9kEtgExZb7QvBrpWxu77,BPSK,50,Unknown,null,null,437500000,2020-01-07T19:37:14.623991Z,null,null,active
1200.0,0,true,null,false,https://twitter.com/CX8AF/status/1214551646488809472,BPSK G3RUH 1k2,Transmitter,41915,5NYAQxtjsR4KPRM5uUAyNG,BPSK,50,Amateur,null,null,437600000,2020-01-07T19:39:38.927388Z,null,null,active
9600.0,null,true,null,false,https://www.pe0sat.nl/satdb/,9k6 FSK AX25,Transmitter,26063,qHbFqzuhyYnaexGP64PZXN,FSK,72,Amateur,null,null,437100000,2020-01-23T18:57:02.948253Z,null,null,active
null,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=604,Mode K Experimental BPSK 1Mbps,Transmitter,45119,thnvSvLLE92HkvGqsz7o4H,BPSK,50,Unknown,null,null,24049000000,2020-01-31T18:29:00.317924Z,null,null,active
1200.0,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=604,Mode U BPSK1k2 TLM,Transmitter,45119,RgKHem75dh6oR5P7qvpVv6,BPSK,50,Unknown,null,null,435800000,2020-01-31T18:29:00.321625Z,null,null,active
9600.0,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=677,Mode U GMSK9k6,Transmitter,45115,8fMPbYXQi2fXPngQXJPykN,GMSK,63,Unknown,null,null,436350000,2020-01-31T18:29:00.324650Z,null,null,active
9600.0,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=677,Mode V GMSK9k6,Transmitter,45115,TtvWkUwvKLnjbKtjUVgkAg,GMSK,63,Unknown,null,null,145875000,2020-01-31T18:29:00.325611Z,null,null,active
null,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=677,Mode S QPSK 3Mbps,Transmitter,45115,3R6nkjy5qtwmg3GeRT6fbF,QPSK,69,Unknown,null,null,2432000000,2020-01-31T18:30:13.758466Z,null,null,active
0.0,null,false,null,false,https://ariss-sstv.blogspot.com/,Mode V Imaging,Transmitter,25544,qW5N27QuSrN2JMasbNiUhR,SSTV,5,Amateur,null,null,145800000,2020-01-31T18:31:35.085932Z,null,null,inactive
null,null,true,null,true,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=604,Mode V/U Transponder,Transponder,45119,3vpxPw6cHaeKXBRJXEAQyX,CW,6,Amateur,435839999,145940000,435810000,2020-02-01T00:45:49.088616Z,145910000,CW,active
1200.0,null,true,null,false,https://www.raumfahrttechnik.tu-berlin.de/menue/amateur_radio/,AFSK 1k2 TLM,Transmitter,43189,BQHNVvqPs2Lniez5FbNckc,AFSK S-Net,78,Amateur,null,null,435950000,2020-02-04T21:18:12.122247Z,null,null,active
1200.0,null,true,null,false,https://www.raumfahrttechnik.tu-berlin.de/menue/amateur_radio/,AFSK 1k2 TLM,Transmitter,43188,JzaoM9sEECPEUNSEw59ZDm,AFSK S-Net,78,Amateur,null,null,435950000,2020-02-04T21:18:12.123067Z,null,null,active
1200.0,null,true,null,false,https://www.raumfahrttechnik.tu-berlin.de/menue/amateur_radio/,AFSK 1k2 TLM,Transmitter,43187,jNtREHXsKo2T4HLMWJRZwR,AFSK S-Net,78,Amateur,null,null,435950000,2020-02-04T21:18:12.123709Z,null,null,active
1200.0,null,true,null,false,https://www.raumfahrttechnik.tu-berlin.de/menue/amateur_radio/,AFSK 1k2 TLM,Transmitter,43186,PDnTJt7D37Ke8MCxi59CE7,AFSK S-Net,78,Amateur,null,null,435950000,2020-02-04T21:18:12.124328Z,null,null,active
1200.0,0,false,null,false,https://www.raumfahrttechnik.tu-berlin.de/menue/amateur_radio/,AFSK 1k2 TLM,Transmitter,99826,2y8DRYd4fMKKHYrP67s6Fb,AFSK SALSA,79,Amateur,null,null,435950000,2020-02-04T21:18:27.569041Z,null,null,inactive
null,null,true,null,true,https://www.amsat.org/linear-satellite-frequency-summary/,Mode V/U Transponder,Transponder,45119,TfQwQ8owTDdSXn93of998f,LSB,20,Amateur,435840000,145940000,435810000,2020-02-06T10:29:30.532354Z,145910000,USB,active
null,null,false,null,false,http://happysat.nl/Meteor/html/Meteor_Status.html,APT S-E RHCP D 1.7KHz,Transmitter,44387,GEE2LAKDR2zeSYVsM8U2e3,APT,44,Unknown,null,null,137150000,2020-02-06T11:54:29.012869Z,null,null,inactive
null,null,false,null,false,http://happysat.nl/Meteor/html/Meteor_Status.html,APT S-E RHCP D 1.7KHz,Transmitter,44387,6U5FTnY4mgCcxiPgauJhES,APT,44,Unknown,null,null,137850000,2020-02-06T11:54:29.015719Z,null,null,inactive
null,null,false,null,false,http://happysat.nl/Meteor/html/Meteor_Status.html,LRPT S-E RHCP D 72 kbps,Transmitter,44387,RYyEQYkVvjMF7v2F8XVang,LRPT,53,Unknown,null,null,137900000,2020-02-06T11:54:29.016992Z,null,null,inactive
null,null,false,null,false,http://happysat.nl/Meteor/html/Meteor_Status.html,LRPT S-E RHCP D 80 kbps,Transmitter,44387,bLyAgpua2DYBYAtCnfoZhF,LRPT,53,Unknown,null,null,137912500,2020-02-06T11:54:29.018118Z,null,null,inactive
9600.0,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=685,Mode U GMSK9k6,Transmitter,45113,ryTGEsXHnbooULBhXQzyLE,GMSK,63,Amateur,null,null,435040000,2020-02-10T17:47:42.693250Z,null,null,active
null,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=685,Mode S GPSK 3-5Mbps,Transmitter,45113,6TkEnvAocbh49QpAesK5a2,QPSK,69,Unknown,null,null,2426000000,2020-02-10T18:00:57.280954Z,null,null,active
1200.0,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=623,Mode U FSK1k2,Transmitter,99832,5WyN3hmgAeaNQxZMj745RU,FSK,72,Amateur,null,null,437465000,2020-02-11T22:05:36.344173Z,null,null,active
5000000.0,null,true,null,false,2.408 GHz is Amateur Service,Data Downlink System (DDS),Transmitter,42831,HYEptnddemghSLTTsKm3N5,QPSK,69,Amateur,null,null,2408000000,2020-02-12T15:01:42.839436Z,null,null,active
9600.0,null,true,null,false,https://qarman.eu/index.php/amateur-radio and http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=349,Mode U GMSK9k6 AX.25 TLM,Transmitter,45263,d8DJwCk324vUxS5Cwdcota,GMSK,63,Amateur,null,null,437350000,2020-02-12T15:16:30.310711Z,null,null,active
19200.0,null,true,null,false,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=551 and https://apps.fcc.gov/oetcf/els/reports/442_Print.cfm?mode=current&application_seq=88514&license_seq=89440,Mode U GMSK19k2,Transmitter,45262,QQPimx7fpnEatBWLKdsJKb,GMSK,63,Amateur,null,null,437425000,2020-02-12T18:56:24.748978Z,null,null,active
null,null,false,null,false,https://community.libre.space/t/iss-cubesat-deployment-2020-02-17-phoenix-qarman-radsat-u-argus-2-aztechsat-1/5459/8,Mode S QPSK 2Mbps,Transmitter,45258,YEzAzkVt7Pdh7zNacJND8E,QPSK,69,Unknown,null,null,2402500000,2020-02-13T00:32:47.244833Z,null,null,invalid
null,null,false,null,false,https://amsat-uk.org/2016/05/17/nusat-1-ssb-cubesat/,Unknown signal,Transmitter,41557,vx3Eu5TL8mPfVvLQakjDzc,FM,1,Unknown,null,null,145957000,2020-02-15T07:51:40.330669Z,null,null,invalid
null,null,true,null,true,https://amsat-uk.org/2016/05/17/nusat-1-ssb-cubesat/,Mode U/V Linear,Transponder,41557,P3bU8XcEbeaYMEA5SC9is9,USB,9,Amateur,145965000,436965000,145935000,2020-02-15T07:51:40.332402Z,436935000,LSB,active
40000.0,null,true,null,false,https://destevez.net/2016/06/trying-to-decode-data-from-nusat/,Mode U TLM FSK 40k,Transmitter,41557,JvZyP4BkTz7azt5JRqoXxF,FSK,72,Amateur,null,null,436445000,2020-02-15T07:51:40.333392Z,null,null,active
